mileage,engine,max_power,km_driven,transmission,Cluster
26.59,1248.0,74.0,90000,2,0
21.9,624.0,37.48,22000,2,0
25.0,1396.0,69.0,120000,1,1
22.1,1248.0,76.9,100000,1,1
19.09,1396.0,69.0,120000,1,1
23.4,1248.0,74.0,70000,1,1
16.0,2179.0,140.0,24700,1,2
18.0,995.0,62.0,100000,1,3
20.89,1197.0,81.8,10000,1,3
16.0,2179.0,140.0,43526,1,2
16.25,1198.0,75.0,55885,1,3
21.7,1498.0,98.96,16034,1,1
20.0,1399.0,68.0,156040,1,1
13.1,2499.0,141.0,93415,1,2
18.48,1995.0,177.0,122000,2,0
27.39,1248.0,74.0,20000,1,1
22.0,1197.0,81.8,46000,1,3
15.41,1598.0,103.2,50000,1,3
21.79,998.0,67.05,5000,1,3
24.7,796.0,47.3,42000,1,3
16.2,995.0,62.1,68519,1,3
23.0,1498.0,98.96,30000,1,1
20.0,1399.0,68.0,85000,1,1
17.5,1298.0,85.8,88000,1,3
14.0,796.0,37.5,100000,1,3
19.1,1197.0,85.8,100000,1,3
23.84,1199.0,84.48,22966,1,3
15.96,2523.0,62.1,80000,1,2
22.9,1248.0,74.0,80000,1,1
19.7,796.0,46.3,70000,1,3
21.1,814.0,55.2,2350,1,3
19.7,796.0,46.3,50000,1,3
19.7,796.0,46.3,58000,1,3
16.9,1497.0,100.0,80000,1,3
16.5,1493.0,70.0,60000,1,1
18.6,1197.0,81.86,35000,1,3
15.96,2523.0,62.1,59872,1,2
13.5,2179.0,115.0,140000,1,2
19.7,796.0,46.3,110000,1,3
15.96,2523.0,62.1,91182,1,2
19.7,796.0,46.3,60000,1,3
21.27,1396.0,88.76,100000,1,1
23.59,1364.0,67.06,120000,1,1
16.1,796.0,37.0,80000,1,3
21.12,1248.0,88.8,70000,1,1
23.1,998.0,67.04,59500,1,3
10.9,796.0,74.0,100000,1,3
24.3,1248.0,88.5,45000,1,1
23.0,1396.0,90.0,75500,1,1
24.3,1248.0,88.5,46000,1,1
22.74,796.0,47.3,60000,1,3
15.0,1396.0,100.0,60000,2,0
17.8,1248.0,75.0,152500,1,1
13.0,2143.0,201.1,60000,2,0
17.1,1956.0,170.0,69123,1,2
19.4,1198.0,86.8,26000,1,3
22.7,1498.0,89.84,77524,1,1
18.5,1197.0,82.85,40523,1,3
28.4,1248.0,74.0,39000,1,1
15.26,1798.0,187.74,7800,2,0
15.26,1798.0,187.74,11500,2,0
15.26,1798.0,187.74,23600,2,0
11.5,2982.0,171.0,220000,1,2
18.9,1248.0,74.0,218000,1,1
15.1,2179.0,140.0,120000,1,2
21.4,1197.0,83.1,25000,2,0
25.2,1248.0,74.0,31000,1,1
21.4,1197.0,83.1,42000,1,3
20.85,1197.0,83.14,80000,1,3
20.92,998.0,67.1,60000,1,3
23.4,1248.0,74.0,240000,1,1
14.3,1598.0,103.5,35000,2,0
12.2,1948.0,68.0,120000,1,2
20.34,1498.0,103.2,120000,1,1
12.8,1995.0,52.0,60000,1,2
19.81,1086.0,68.05,35000,1,3
19.7,796.0,46.3,120000,1,3
25.2,1248.0,74.0,70000,1,1
18.9,1248.0,74.0,110000,1,1
16.2,1493.0,110.0,90000,1,1
19.7,796.0,46.3,60000,1,3
23.9,1582.0,126.2,80000,1,1
11.5,2982.0,171.0,151000,1,2
28.4,1248.0,74.02,25000,1,1
15.0,1586.0,104.68,50000,1,3
16.1,796.0,37.0,80000,1,3
18.9,1197.0,82.0,25000,1,3
19.7,796.0,46.3,80000,1,3
15.4,2179.0,120.0,80000,1,2
12.99,2494.0,100.6,70000,1,2
21.1,998.0,100.5,15000,1,3
18.5,1197.0,82.9,27500,1,3
12.99,2494.0,100.6,110000,1,2
15.7,1390.0,75.0,120000,1,3
28.09,1248.0,88.5,70000,1,1
13.1,2446.0,75.0,290000,1,2
12.8,2354.0,177.6,74000,1,1
24.2,1498.0,98.6,120000,1,1
17.7,1497.0,78.0,140000,1,3
20.89,1197.0,81.8,40000,1,3
21.4,1197.0,83.1,20000,2,0
24.3,1248.0,88.5,15000,1,1
18.9,1248.0,74.0,35000,1,3
23.84,1199.0,84.0,16000,1,3
13.0,1343.0,90.0,130000,1,3
13.93,2179.0,138.03,118000,1,2
16.1,1298.0,88.2,44000,1,3
20.77,1248.0,88.8,50000,1,1
15.37,1196.0,73.0,60000,1,3
18.6,1197.0,81.83,147000,1,3
16.8,1405.0,62.0,40000,1,1
19.1,1197.0,85.8,100000,1,3
24.52,1248.0,88.5,55000,1,1
27.62,793.0,47.0,40000,1,1
21.1,1248.0,73.9,64000,1,1
17.3,993.0,60.0,100000,1,3
24.52,1248.0,88.5,50000,1,1
9.0,1984.0,181.0,30000,2,0
20.51,998.0,67.04,30000,1,3
17.3,993.0,60.0,150000,1,3
17.57,1193.0,88.7,24177,1,3
16.1,1405.0,70.0,80000,1,1
18.9,998.0,67.1,150000,1,3
21.04,1461.0,83.8,120000,1,1
12.05,2179.0,120.0,121779,1,2
27.39,1248.0,74.0,56000,1,1
15.0,1586.0,104.68,100000,1,3
20.4,1197.0,81.8,12000,1,3
24.3,1248.0,88.5,15381,1,1
13.6,2523.0,63.0,5000,1,2
19.01,1461.0,108.5,40000,1,1
26.6,998.0,58.16,35000,1,3
23.95,998.0,67.05,10000,1,3
16.0,2179.0,140.0,10000,1,2
22.0,1197.0,81.8,25000,2,0
20.51,998.0,67.0,50000,2,0
17.0,1198.0,108.5,30000,1,3
23.9,1582.0,126.2,23000,1,1
16.55,2498.0,105.0,15000,1,2
20.51,998.0,67.0,5000,2,0
20.77,1248.0,88.76,15000,1,1
22.1,1396.0,88.7,20000,1,1
22.77,1498.0,98.59,50000,1,1
18.16,1196.0,86.8,40000,1,3
18.2,1061.0,64.0,70000,1,3
23.1,998.0,67.04,15000,1,3
18.9,1197.0,82.0,10000,1,3
24.3,1248.0,88.5,25000,1,1
17.01,1591.0,121.3,50000,1,3
17.6,1496.0,88.7,70000,1,3
20.89,1197.0,81.8,5000,2,0
19.0,998.0,66.1,60000,1,3
18.2,998.0,67.1,74800,1,3
16.1,796.0,37.0,80000,1,3
21.94,1196.0,61.7,270000,1,3
20.3,998.0,68.05,120000,1,3
17.7,1497.0,78.0,120000,1,3
18.9,1248.0,74.0,250000,1,1
17.5,1298.0,85.8,80000,1,3
15.1,2179.0,140.0,120000,1,2
17.0,1197.0,108.6,20000,1,3
18.9,1061.0,67.0,70000,1,3
18.9,998.0,67.1,40000,1,3
21.1,1197.0,85.8,100000,1,3
18.6,1197.0,85.8,123000,1,3
22.32,1582.0,126.32,77000,1,1
18.78,999.0,75.0,7000,1,3
15.37,1196.0,73.0,70000,1,3
25.83,1498.0,99.0,30000,1,1
23.0,1396.0,90.0,120000,1,1
18.0,995.0,62.0,70000,1,3
17.0,1497.0,118.0,105000,1,3
16.36,1495.0,93.7,109322,1,3
21.64,1461.0,84.8,120000,1,1
17.1,1956.0,170.0,24000,1,2
27.39,1248.0,74.0,70000,1,1
24.0,1199.0,83.81,35000,1,3
16.1,796.0,37.0,80000,1,3
23.65,1248.0,88.5,70000,1,1
10.5,2179.0,120.0,100000,1,2
20.51,998.0,67.04,40000,1,3
20.51,998.0,67.0,20000,2,0
18.9,1248.0,74.0,90000,2,0
20.3,1248.0,75.0,60000,1,1
13.5,2179.0,115.0,475000,1,2
17.3,1061.0,64.0,70000,1,3
20.51,998.0,67.04,40000,1,3
28.4,1248.0,74.02,34000,1,1
15.1,2179.0,140.0,120000,1,2
20.3,1199.0,84.0,10000,1,3
15.96,2523.0,62.1,80000,1,2
17.7,1497.0,78.0,100000,1,3
13.0,2489.0,95.0,120000,1,2
17.7,1497.0,78.0,100000,1,3
18.9,1197.0,82.0,25000,1,3
18.9,1061.0,67.0,52000,1,3
23.4,1248.0,74.0,63000,1,1
19.0,998.0,66.1,90000,1,3
23.84,1199.0,84.0,60000,1,3
19.7,796.0,46.3,35000,1,3
13.6,2523.0,63.0,80000,1,2
20.0,1399.0,68.0,110000,1,1
26.59,1248.0,74.0,61000,1,1
14.7,796.0,37.0,66000,1,3
20.62,1198.0,67.0,80000,1,3
19.67,1582.0,126.2,27000,1,1
18.15,1198.0,82.0,60000,1,3
18.9,998.0,67.1,139000,1,3
21.94,1196.0,61.7,60000,1,3
16.1,796.0,37.0,10000,1,3
21.7,1498.0,98.96,30000,1,1
22.32,1582.0,126.32,125000,2,0
28.4,1248.0,74.02,45000,1,1
18.0,995.0,62.0,30000,1,3
19.7,796.0,46.3,80500,1,3
23.59,1364.0,67.04,200000,1,1
15.96,2523.0,62.1,60000,1,2
16.1,796.0,37.0,18000,1,3
20.8,1527.0,58.0,110000,1,1
19.7,796.0,46.3,90000,1,3
17.7,1497.0,78.0,120000,1,3
12.07,2967.0,241.4,120000,2,0
17.6,2179.0,153.86,40000,2,0
21.66,1498.0,108.62,18000,1,1
24.3,1248.0,88.5,70000,1,1
15.1,2179.0,152.87,29000,1,2
21.4,1197.0,83.1,65755,1,3
23.0,1498.0,98.96,2600,1,1
16.0,2179.0,140.0,46000,2,0
21.1,814.0,55.2,15000,1,3
23.4,1248.0,74.0,60000,1,1
23.95,998.0,67.1,15500,2,0
25.8,1498.0,98.6,120000,1,1
14.8,1998.0,68.0,120000,1,2
14.6,2956.0,63.0,120000,1,2
13.6,2523.0,63.0,80000,1,2
17.3,1497.0,121.0,40000,1,1
18.16,1196.0,86.8,15000,1,3
13.7,2179.0,138.1,110000,1,2
12.99,2494.0,100.6,80000,1,2
19.6,1461.0,108.45,50000,2,0
11.79,2179.0,120.0,110000,2,0
25.8,1498.0,98.6,100000,1,1
22.0,1582.0,126.2,20000,2,0
15.96,2523.0,62.1,135000,1,2
19.09,1405.0,69.01,50700,1,1
22.07,1199.0,73.9,70000,1,1
11.7,1796.0,178.0,120000,2,0
12.99,2494.0,100.6,112000,1,2
24.0,1186.0,73.97,35000,1,1
19.6,1461.0,108.45,50000,1,1
12.99,2494.0,100.6,121000,1,2
12.05,2179.0,120.0,120000,1,2
13.4,1794.0,125.0,90000,1,1
26.3,998.0,67.1,70000,1,3
23.01,999.0,67.0,20000,1,3
20.45,1461.0,83.8,60000,1,1
18.12,1995.0,190.0,40000,2,0
12.99,2494.0,100.6,440000,1,2
18.49,1493.0,100.0,60000,1,1
20.51,998.0,67.04,110000,1,3
21.19,1396.0,88.73,152000,1,1
17.0,1197.0,80.0,220000,1,3
15.96,2523.0,62.1,70000,1,2
17.0,1198.0,108.5,50000,1,3
19.3,1248.0,73.9,125000,1,1
18.16,1196.0,86.8,60000,1,3
21.94,1196.0,63.0,90000,1,3
21.94,1196.0,63.0,30000,1,3
12.99,2494.0,100.6,90000,1,2
17.0,1198.0,73.75,20000,1,3
22.9,1248.0,74.0,110000,1,1
20.54,1598.0,103.6,150000,1,1
23.0,1396.0,90.0,110000,1,1
19.67,1582.0,126.2,120000,1,1
13.2,1495.0,93.7,120000,1,3
15.3,2956.0,83.8,80000,1,2
21.19,1396.0,88.73,110000,1,1
17.57,1193.0,88.7,40000,1,3
19.7,1598.0,103.6,110000,1,1
16.36,2179.0,120.0,20000,1,2
20.0,1399.0,68.1,230000,1,1
18.6,1199.0,79.4,60000,1,3
19.0,998.0,67.1,35000,1,3
17.19,1197.0,81.86,45000,1,3
25.4,624.0,38.0,45000,1,3
17.57,1193.0,88.7,25000,1,3
18.6,1197.0,81.83,10000,1,3
20.51,998.0,67.04,19000,1,3
21.4,1197.0,83.1,10000,1,3
18.15,1198.0,82.0,25000,1,3
20.36,1197.0,78.9,30000,1,3
15.96,2523.0,62.1,90000,1,2
23.84,1199.0,84.0,20000,1,3
19.87,1461.0,83.14,48000,1,1
12.05,2179.0,120.0,120000,1,2
19.3,1248.0,73.9,210000,1,1
19.81,1086.0,68.05,200400,1,3
20.36,1197.0,78.9,110000,1,3
13.93,2179.0,138.03,38000,1,2
13.4,1794.0,125.0,90000,1,1
24.52,1248.0,88.5,43000,1,1
20.3,1086.0,68.0,25000,1,3
20.51,998.0,67.04,26000,1,3
16.8,1493.0,110.0,120000,1,1
19.7,796.0,46.3,70000,1,3
11.9,2354.0,144.0,60000,1,1
13.93,2956.0,138.1,120000,1,2
20.73,1373.0,91.1,20000,1,3
23.57,1396.0,70.0,25000,1,1
28.4,1248.0,74.02,60000,1,1
12.2,1948.0,68.0,80000,1,2
16.8,796.0,34.2,80000,1,3
15.0,1991.0,194.4,17000,2,0
22.48,1995.0,187.74,10000,2,0
18.15,998.0,118.35,3500,2,0
18.25,1968.0,187.74,46000,2,0
12.0,2354.0,187.4,52000,2,0
18.6,1197.0,85.8,20000,1,3
20.3,1199.0,84.0,25000,1,3
15.9,1298.0,85.0,70000,1,3
15.1,2179.0,140.0,40000,1,2
21.01,1197.0,81.8,7300,1,3
28.09,1248.0,88.5,25000,1,1
19.7,796.0,46.3,100000,1,3
25.32,1198.0,77.0,35000,1,1
18.9,1248.0,74.0,100000,1,1
22.32,1582.0,126.32,80000,1,1
20.36,1197.0,78.9,60000,1,3
20.14,1498.0,88.8,110000,1,1
22.54,1396.0,88.73,70000,1,1
0.0,1086.0,62.0,40000,1,3
21.4,1586.0,103.3,90000,1,3
19.7,1598.0,103.6,95000,1,1
13.6,2523.0,63.0,200000,1,2
25.2,1248.0,74.0,30000,1,1
20.14,1498.0,88.5,70000,1,1
12.55,2982.0,168.7,80000,2,0
19.3,1248.0,73.9,100000,1,1
28.4,1248.0,74.02,70000,1,1
18.6,1199.0,76.8,15000,1,3
25.83,1498.0,99.0,21000,1,1
20.52,1197.0,81.8,35000,1,3
18.7,1199.0,88.7,25000,1,3
23.84,1199.0,84.0,30000,1,3
28.4,1248.0,74.02,10000,1,1
20.36,1197.0,78.9,40000,1,3
21.1,814.0,55.2,25000,1,3
28.4,1248.0,74.02,15000,1,1
19.7,796.0,46.3,70000,1,3
20.3,1086.0,68.0,7800,1,3
14.0,2179.0,138.1,55000,1,2
23.84,1199.0,84.0,30000,1,3
15.96,2523.0,62.1,125000,1,2
20.4,1197.0,81.8,50000,1,3
22.77,1498.0,98.59,40000,1,1
23.84,1199.0,84.0,30000,1,3
18.6,1199.0,76.8,30000,1,3
17.5,1298.0,85.8,35000,1,3
14.99,1498.0,104.5,30000,2,0
18.9,1061.0,67.0,60000,1,3
17.01,1591.0,121.3,39000,1,3
23.01,999.0,67.0,15000,1,3
19.5,1199.0,88.76,5000,1,3
19.81,1086.0,68.05,9750,1,3
13.68,2393.0,147.8,110000,1,2
17.5,1199.0,88.7,35000,1,3
15.1,2179.0,140.0,10000,1,2
10.5,2179.0,120.0,157138,1,2
16.8,1493.0,110.0,120000,1,1
19.81,1086.0,68.05,110000,1,3
15.1,2179.0,152.87,46000,1,2
16.1,1298.0,88.2,102000,1,3
22.74,796.0,47.3,50000,1,3
13.68,2393.0,147.8,110000,1,2
18.9,1248.0,74.0,120000,1,3
12.8,2494.0,102.0,285000,1,2
17.4,1497.0,117.3,50000,1,3
25.2,1248.0,74.0,70000,1,1
21.5,1248.0,88.8,120000,1,1
21.9,1396.0,90.0,93000,1,1
16.5,1493.0,70.0,50000,1,1
15.37,1196.0,73.0,100000,1,3
15.7,1405.0,70.0,70000,1,1
18.9,1248.0,74.0,90000,1,1
18.9,1197.0,81.86,5000,1,3
20.36,1197.0,78.9,27000,1,3
15.1,2179.0,140.0,122000,1,2
24.4,1120.0,71.0,74000,1,1
20.92,998.0,67.1,30000,1,3
18.76,1462.0,103.26,10000,2,0
23.1,998.0,67.04,80000,1,3
17.0,1405.0,70.0,120000,1,1
16.2,1493.0,110.0,120000,1,1
25.5,1498.0,98.6,127991,1,1
14.8,1998.0,68.0,198000,1,2
15.64,1193.0,64.1,65000,1,3
18.9,1248.0,74.0,90000,1,3
28.09,1248.0,88.5,20000,1,1
17.0,1198.0,73.75,60000,1,3
25.17,799.0,53.3,13120,1,3
17.1,1956.0,170.0,87500,1,2
22.32,1582.0,126.32,125000,1,1
17.4,1197.0,81.86,25000,2,0
20.77,1248.0,88.8,120000,1,1
17.01,1591.0,121.3,35000,1,3
22.54,1396.0,88.73,25000,1,1
16.4,1896.0,90.0,120000,1,2
24.04,999.0,67.0,25000,2,0
14.0,2489.0,95.0,140000,1,2
13.1,1493.0,82.0,79000,1,1
21.04,1461.0,83.8,125000,1,1
21.19,1396.0,88.73,80000,1,1
16.8,1497.0,116.4,110000,1,3
16.2,1493.0,110.0,80000,1,1
22.32,1582.0,126.32,100000,1,1
20.54,1598.0,103.6,100000,1,1
13.6,2523.0,63.0,78000,1,2
17.4,1197.0,81.86,15000,2,0
15.4,2179.0,120.0,70000,1,2
21.4,1197.0,83.1,5000,1,3
23.95,998.0,67.05,75000,1,3
21.01,1197.0,81.8,5500,1,3
19.64,1461.0,108.45,80000,1,1
19.3,1248.0,73.9,120000,1,1
27.39,1248.0,74.0,70000,1,1
17.19,1197.0,81.86,80000,1,3
22.32,1582.0,126.32,120000,1,1
26.59,1248.0,74.0,75000,1,1
20.3,1199.0,84.0,40000,1,3
18.9,1248.0,74.0,100000,1,1
23.5,1498.0,88.7,120000,1,1
12.7,2609.0,116.6,110000,1,2
23.0,1396.0,90.0,110000,1,1
27.28,1047.0,69.0,2000,1,1
23.4,1248.0,74.0,80000,1,1
23.95,998.0,67.05,38000,2,0
21.63,998.0,67.04,46000,1,3
24.2,1498.0,93.87,102000,1,1
19.62,1998.0,190.0,96000,2,0
22.0,999.0,67.0,20000,2,0
19.1,1197.0,85.8,16000,1,3
17.0,1197.0,80.0,23000,1,3
18.16,1196.0,86.8,25000,1,3
17.7,1497.0,113.42,35000,1,3
14.94,2143.0,204.0,90000,2,0
20.36,1197.0,78.9,37000,1,3
21.4,1197.0,83.1,34000,1,3
17.7,1497.0,113.42,60000,1,3
20.36,1197.0,78.9,50000,1,3
13.7,1399.0,98.79,37000,1,3
24.7,796.0,47.3,38000,1,3
18.9,1248.0,74.0,40000,1,1
17.7,1497.0,113.42,57000,1,3
17.0,1197.0,80.0,62200,1,3
21.1,1248.0,73.9,77000,1,1
16.1,796.0,37.0,110000,1,3
15.4,2179.0,120.0,25000,1,2
12.3,1948.0,90.0,188000,1,2
19.7,796.0,46.3,150000,1,3
21.1,814.0,55.2,40000,1,3
19.01,1461.0,108.45,120000,1,1
20.36,1197.0,78.9,70000,1,3
21.38,1396.0,88.7,60000,1,1
12.8,2494.0,102.0,250000,1,2
22.5,999.0,67.0,35000,1,3
23.95,998.0,67.05,15000,1,3
17.8,1248.0,75.0,98000,1,1
16.36,1495.0,93.7,62000,1,3
18.3,1991.0,147.9,90000,1,2
18.6,1199.0,79.4,110000,1,3
20.36,1197.0,78.9,90000,1,3
17.3,1497.0,121.0,10000,1,1
20.0,1497.0,115.0,25000,1,1
22.54,1396.0,88.76,13000,1,1
27.28,1047.0,69.0,80000,1,1
20.14,1498.0,88.8,40000,1,1
28.4,1248.0,74.02,20000,1,1
16.6,796.0,35.5,87540,1,3
16.0,995.0,60.0,84000,1,3
20.86,1199.0,75.0,160000,1,1
20.54,1598.0,103.6,100000,1,1
20.3,998.0,68.05,35000,1,3
12.9,1598.0,102.5,60000,1,3
18.6,1388.0,67.0,70000,1,1
20.5,1248.0,91.72,60000,1,1
22.77,1498.0,98.59,35000,1,1
18.4,1248.0,75.0,231438,1,1
27.39,1248.0,74.0,71000,1,1
18.9,1248.0,74.0,90000,1,3
23.2,1248.0,73.94,70000,1,1
16.1,796.0,37.0,80000,1,3
13.6,2523.0,63.0,239451,1,2
18.9,1248.0,74.0,50000,1,1
21.1,1248.0,73.9,90000,1,1
19.67,1582.0,126.2,154000,1,1
19.64,1461.0,108.45,109000,1,1
26.59,1248.0,74.0,120000,1,1
18.9,1248.0,74.0,77000,1,1
26.2,998.0,58.2,100000,1,3
11.57,2179.0,138.1,110000,1,2
13.1,1493.0,82.0,200000,1,1
18.9,1248.0,74.0,120000,1,1
20.51,998.0,67.04,39000,1,3
16.1,796.0,37.0,96000,1,3
20.54,1598.0,103.6,90000,1,1
17.8,1248.0,75.0,135000,1,1
27.28,1047.0,69.0,90000,1,1
16.1,796.0,37.0,90000,1,3
12.8,2494.0,102.0,426000,1,2
28.4,1248.0,74.02,35000,1,1
24.4,1120.0,71.0,120000,1,1
20.36,1197.0,78.9,110000,1,3
19.0,998.0,66.1,50000,1,3
20.4,1248.0,91.7,77000,1,1
17.7,1497.0,78.0,120000,1,3
13.9,1599.0,103.2,120000,1,3
23.4,1248.0,74.0,190000,1,1
12.05,2179.0,120.0,110000,1,2
15.6,1196.0,70.0,30000,1,3
24.8,1396.0,88.7,182000,1,1
28.4,1248.0,74.02,60000,1,1
20.14,1197.0,81.86,40000,1,3
22.54,1396.0,88.73,112000,1,1
12.05,2179.0,120.0,80000,1,2
16.8,1493.0,110.0,90000,1,1
25.1,1498.0,98.6,140000,1,1
14.0,2179.0,120.0,188000,1,2
20.36,1197.0,78.9,60000,1,3
18.9,1197.0,81.86,30000,1,3
24.3,1248.0,88.5,40000,1,1
25.44,936.0,57.6,70000,1,1
19.09,1396.0,69.0,100000,1,1
16.0,995.0,63.0,44000,1,3
18.5,1197.0,85.8,110000,1,3
12.05,2179.0,120.0,215000,1,2
21.1,814.0,55.2,80000,1,3
25.44,936.0,57.6,70000,1,1
18.9,998.0,67.1,31000,1,3
18.9,998.0,67.1,50000,1,3
18.6,1197.0,81.83,120000,1,3
20.0,1399.0,68.0,60000,1,1
19.3,1248.0,73.9,60000,1,1
13.93,2179.0,138.03,110000,1,2
22.32,1582.0,126.32,70000,1,1
19.7,796.0,46.3,110000,1,3
21.14,1498.0,103.52,77300,1,1
10.0,2148.0,170.0,91500,2,0
25.0,1396.0,69.0,75000,1,1
28.4,1248.0,74.0,45000,1,1
24.3,1248.0,88.5,61260,1,1
23.0,1498.0,98.96,26000,1,1
16.25,1968.0,148.0,17601,2,0
22.54,1396.0,88.73,43000,1,1
22.0,1197.0,81.8,4773,1,3
21.66,1498.0,103.52,31000,2,0
21.9,1498.0,98.6,57900,1,1
17.3,1497.0,121.0,8600,1,1
23.65,1248.0,88.5,52000,1,1
22.0,1197.0,81.8,62000,1,3
12.8,2494.0,102.0,155000,1,2
20.14,1498.0,88.8,66000,1,1
21.66,1498.0,103.52,78010,2,0
24.52,1248.0,88.5,83844,1,1
23.1,998.0,67.04,23999,2,0
27.39,1248.0,74.0,52000,1,1
22.9,1248.0,74.0,145000,1,1
18.49,1493.0,100.0,70000,1,1
16.8,796.0,34.2,25000,1,3
24.2,1498.0,98.6,120000,1,1
19.0,998.0,67.1,55000,1,3
19.34,1198.0,76.0,91400,2,0
13.2,1495.0,93.7,48000,1,3
18.2,1248.0,73.8,80000,1,1
25.32,1198.0,77.0,50000,1,1
16.2,1493.0,110.0,185000,2,0
20.54,1598.0,103.6,125000,1,1
17.7,1497.0,78.0,178500,1,3
16.0,2179.0,140.0,66953,1,2
23.08,1461.0,63.1,166000,1,1
20.54,1598.0,103.6,131000,1,1
18.9,1061.0,67.0,50000,1,3
25.2,1248.0,74.0,25000,1,1
18.2,1199.0,88.7,20000,1,3
18.5,1198.0,86.8,60000,1,3
15.37,1196.0,73.0,170000,1,3
26.21,1248.0,88.5,70000,1,1
17.11,1968.0,174.33,110000,2,0
22.0,1197.0,81.8,45000,2,0
14.0,2498.0,112.0,60000,1,2
18.2,1248.0,73.74,32000,1,1
18.49,1493.0,100.0,60000,1,1
13.1,1493.0,82.0,120000,1,1
25.83,1498.0,99.0,143000,1,1
26.59,1248.0,74.0,100000,1,1
21.63,998.0,67.0,50000,1,3
22.54,1396.0,88.73,30000,1,1
21.94,1196.0,61.7,25000,1,3
12.8,2494.0,102.0,102000,1,2
23.08,1461.0,63.12,90000,1,1
28.4,1248.0,74.0,62000,1,1
19.09,1396.0,69.0,80000,1,1
19.7,796.0,46.3,15000,1,3
19.7,796.0,46.3,70000,1,3
19.4,1405.0,70.0,90000,1,1
18.9,1061.0,67.0,100000,1,3
18.9,1197.0,81.86,25000,1,3
22.54,1396.0,88.73,40000,1,1
22.54,1396.0,88.73,70000,1,1
28.4,1248.0,74.02,40000,1,1
17.0,1405.0,71.0,200000,1,1
22.0,1582.0,126.2,35000,1,1
18.7,1896.0,66.0,155000,1,1
17.6,1496.0,88.73,110000,1,3
21.64,1461.0,84.8,110000,1,1
24.0,1186.0,73.97,80000,1,1
17.92,1086.0,62.1,50000,1,3
19.7,796.0,46.3,90000,1,3
17.3,1061.0,57.5,80000,1,3
14.3,1968.0,140.0,120000,2,0
21.9,1396.0,90.0,105000,1,1
20.36,1197.0,78.9,40000,1,3
15.1,2179.0,140.0,141000,1,2
18.9,1248.0,74.0,15000,1,1
18.1,1493.0,110.0,150000,1,1
23.2,1248.0,73.94,80000,1,1
23.0,1498.0,98.96,25000,1,1
14.07,2956.0,69.01,51000,1,2
25.0,1396.0,69.0,40000,1,1
20.0,1399.0,68.0,40000,1,1
20.0,1399.0,68.0,70000,1,1
21.1,1248.0,73.9,110000,1,1
18.3,1991.0,147.9,80000,1,2
18.2,1248.0,73.8,136000,1,1
19.01,1461.0,108.45,120000,1,1
19.3,1248.0,73.9,120000,1,1
18.49,1493.0,100.0,120000,1,1
16.8,1405.0,62.0,120000,1,1
12.2,1994.0,105.3,210000,1,2
20.14,1498.0,88.8,90000,1,1
16.1,1298.0,88.2,100750,1,3
14.4,1599.0,94.0,140000,1,3
17.7,1497.0,78.0,110000,1,3
17.0,1198.0,108.5,40000,1,3
23.0,1396.0,90.0,148000,1,1
18.9,1248.0,74.0,190000,2,0
22.3,1248.0,74.0,155000,1,1
25.83,1498.0,99.0,70000,1,1
11.5,2982.0,171.0,100000,1,2
21.1,814.0,55.2,45000,1,3
17.3,993.0,60.0,40000,1,3
15.96,2523.0,62.1,90000,1,2
21.1,814.0,55.2,20000,1,3
17.92,1086.0,62.1,120000,1,3
22.9,1248.0,74.0,90000,1,1
20.85,1197.0,83.14,80000,1,3
15.6,1586.0,104.68,110000,1,3
26.21,1248.0,88.5,70000,1,1
21.21,1197.0,81.8,5000,1,3
17.8,1086.0,63.0,75000,1,3
18.6,1197.0,85.8,50000,1,3
21.1,814.0,55.2,70000,1,3
20.45,1461.0,83.8,90000,1,1
17.5,1298.0,85.8,100000,1,3
17.8,1199.0,76.8,90000,1,3
15.1,2179.0,140.0,110000,1,2
20.77,1248.0,88.8,130000,1,1
22.9,1248.0,74.0,188000,1,1
17.2,1396.0,53.5,80000,1,1
25.83,1498.0,99.0,80000,1,1
19.7,796.0,35.0,48676,1,3
18.9,1248.0,74.0,60000,1,3
20.62,1198.0,67.0,40000,1,3
18.9,1248.0,74.0,120000,1,1
18.9,1248.0,74.0,70000,1,1
24.7,796.0,47.3,15000,1,3
19.7,796.0,46.3,70000,1,3
17.0,1405.0,71.0,80000,1,1
22.77,1498.0,98.59,60000,1,1
23.59,1364.0,67.04,120000,1,1
18.9,1248.0,74.0,120000,1,3
17.3,993.0,60.0,180000,1,3
18.9,1197.0,82.0,70000,1,3
20.46,1461.0,83.8,250000,1,1
20.3,1086.0,68.0,15000,1,3
28.09,1248.0,88.5,65000,1,1
18.6,1197.0,81.83,90000,1,3
16.5,1172.0,65.0,70000,1,3
20.51,998.0,67.04,30000,1,3
15.4,2179.0,120.0,79500,1,2
17.8,1086.0,63.0,90000,1,3
20.45,1461.0,83.8,110000,1,1
26.59,1248.0,74.0,110000,1,1
22.32,1582.0,126.32,153000,1,1
16.6,1388.0,68.0,200185,1,3
23.4,1248.0,74.0,149000,1,1
25.83,1498.0,99.0,100000,1,1
15.42,1405.0,70.0,90000,1,1
21.5,1248.0,88.8,80000,1,1
18.9,1248.0,74.0,150000,1,1
20.89,1197.0,81.8,12000,1,3
20.36,1197.0,78.9,40000,1,3
17.3,993.0,60.0,100000,1,3
18.9,1197.0,81.86,27000,1,3
